time;codigoSerial;pm25;calidad_pm25;pm10;calidad_pm10;pm1;calidad_pm1;no;calidad_no;no2;calidad_no2;nox;calidad_nox;ozono;calidad_ozono;co;calidad_co;so2;calidad_so2;pst;calidad_pst;dviento_ssr;calidad_dviento_ssr;haire10_ssr;calidad_haire10_ssr;p_ssr;calidad_p_ssr;pliquida_ssr;calidad_pliquida_ssr;rglobal_ssr;calidad_rglobal_ssr;taire10_ssr;calidad_taire10_ssr;vviento_ssr;calidad_vviento_ssr
17/06/2021 13:00;38;9;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 14:00;38;6;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;28.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 15:00;38;6;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;30.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 16:00;38;14;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;27.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 17:00;38;11;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;20.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 18:00;38;16;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 19:00;38;16;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;6.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 20:00;38;19;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;4.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 21:00;38;17;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 22:00;38;12;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
17/06/2021 23:00;38;15;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 0:00;38;11;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 1:00;38;8;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 2:00;38;11;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 3:00;38;13;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 4:00;38;15;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 5:00;38;9;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 6:00;38;27;1;54;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 7:00;38;24;1;47;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 8:00;38;30;1;48;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 9:00;38;37;1;63;1;-9999;1;-9999;1;-9999;1;-9999;1;10.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 10:00;38;43;2.3;80;1;-9999;1;-9999;1;-9999;1;-9999;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 11:00;38;26;1;54;1;-9999;1;-9999;1;-9999;1;-9999;1;38.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 12:00;38;16;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;40.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 13:00;38;19;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;38.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 14:00;38;19;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;37.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 15:00;38;11;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;29.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 16:00;38;10;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;27.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 17:00;38;18;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;23.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 18:00;38;18;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;18.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 19:00;38;21;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;10.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 20:00;38;15;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;11.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 21:00;38;12;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 22:00;38;16;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;11.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
18/06/2021 23:00;38;3;2.1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;10.3;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 0:00;38;7;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;8.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 1:00;38;6;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;7.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 2:00;38;7;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;4.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 3:00;38;7;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;3.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 4:00;38;5;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 5:00;38;4;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 6:00;38;7;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 7:00;38;11;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 8:00;38;18;1;43;1;-9999;1;-9999;1;-9999;1;-9999;1;5.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 9:00;38;34;2.2;57;1;-9999;1;-9999;1;-9999;1;-9999;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 10:00;38;40;2.2;75;2.2;-9999;1;-9999;1;-9999;1;-9999;1;23.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 11:00;38;11;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;25.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 12:00;38;9;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;29.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 13:00;38;7;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;27.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 14:00;38;4;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 15:00;38;5;1;9;2.1;-9999;1;-9999;1;-9999;1;-9999;1;21.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 16:00;38;5;1;7;2.1;-9999;1;-9999;1;-9999;1;-9999;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 17:00;38;6;1;8;1;-9999;1;-9999;1;-9999;1;-9999;1;20.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 18:00;38;9;1;13;1;-9999;1;-9999;1;-9999;1;-9999;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 19:00;38;9;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 20:00;38;9;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;11.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 21:00;38;12;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 22:00;38;13;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
19/06/2021 23:00;38;17;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;2.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 0:00;38;17;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 1:00;38;16;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 2:00;38;16;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 3:00;38;20;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 4:00;38;12;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 5:00;38;10;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 6:00;38;13;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 7:00;38;10;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;3.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 8:00;38;16;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;7.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 9:00;38;27;1;45;1;-9999;1;-9999;1;-9999;1;-9999;1;15.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 10:00;38;24;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;25.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 11:00;38;12;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;28.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 12:00;38;9;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;31.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 13:00;38;10;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;32.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 14:00;38;9;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;26.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 15:00;38;6;1;6;2.1;-9999;1;-9999;1;-9999;1;-9999;1;23.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 16:00;38;6;1;5;2.6;-9999;1;-9999;1;-9999;1;-9999;1;20.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 17:00;38;8;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;20.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 18:00;38;14;1;5;2.6;-9999;1;-9999;1;-9999;1;-9999;1;15.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 19:00;38;10;1;7;2.6;-9999;1;-9999;1;-9999;1;-9999;1;11.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 20:00;38;14;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;6.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 21:00;38;8;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 22:00;38;5;1;10;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
20/06/2021 23:00;38;13;1;5;2.6;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 0:00;38;9;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 1:00;38;5;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;4.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 2:00;38;5;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 3:00;38;3;1;9;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 4:00;38;3;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 5:00;38;5;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 6:00;38;10;1;12;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 7:00;38;11;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 8:00;38;8;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 9:00;38;16;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 10:00;38;7;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;11.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 11:00;38;13;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;22.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 12:00;38;13;1;38;1;-9999;1;-9999;1;-9999;1;-9999;1;24.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 13:00;38;14;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;13.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 14:00;38;20;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;19.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 15:00;38;11;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;17.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 16:00;38;14;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;23.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 17:00;38;9;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 18:00;38;15;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;9.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 19:00;38;19;1;38;1;-9999;1;-9999;1;-9999;1;-9999;1;4.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 20:00;38;13;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;3.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 21:00;38;9;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;3.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 22:00;38;13;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
21/06/2021 23:00;38;11;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;6.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 0:00;38;8;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;6.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 1:00;38;16;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;4.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 2:00;38;17;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 3:00;38;10;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 4:00;38;9;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 5:00;38;11;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;3.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 6:00;38;17;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 7:00;38;19;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 8:00;38;17;1;54;1;-9999;1;-9999;1;-9999;1;-9999;1;4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 9:00;38;20;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;8.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 10:00;38;28;1;44;1;-9999;1;-9999;1;-9999;1;-9999;1;13.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 11:00;38;22;1;43;1;-9999;1;-9999;1;-9999;1;-9999;1;19.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 12:00;38;16;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;9.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 13:00;38;8;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;9.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 14:00;38;985;4.2985;995;4.2995;-9999;1;-9999;1;-9999;1;-9999;1;14.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
22/06/2021 15:00;38;985;4.2985;995;4.2995;-9999;1;-9999;1;-9999;1;-9999;1;23.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
